SMILES,Kow,Kowwin,Wildman-Crippen LogP,LogP model (Meylan-Kowwin)-prediction,LogP model (MLogP)-prediction,LogP model (ALogP)-prediction
CCN(C)N=Nc1ccccc1C(N)=O,2.59,1.64,1.7359,1.99,1.62,1.56
C#CCOc1c(Cl)cc(NC=NOc2ccc(C)cc2)cc1Cl,4.8,4.88,4.748020000000003,5.47,4.63,5.7
CCCOC(=O)C(C(=O)OC)=C1SC=CS1,2.72,1.74,2.2754000000000003,0.73,1.16,1.78
NC(=O)c1cc(-c2ccccc2)nnc1NCCN1CCOCC1,1.86,0.87,0.9866,-0.61,0.99,1.37
C#CCOc1c(Cl)cc(NC=NOC(C)CC)cc1Cl,4.2,4.35,4.175700000000003,5.11,4.15,4.73
CC1CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)NCCO,1.51,0.5,1.4428,-0.24,1.7,1.18
C#CCOc1c(Cl)cc(NC=NOCC=C)cc1Cl,3.7,3.8,3.563200000000002,4.55,3.82,4.1
CC(=O)OC1CC(OC2CCC3(C)C(CCC4C3CC(O)C3(C)C(C5=CC(=O)OC5)CCC43O)C2)OC(C)C1OC1CC(O)C(OC2CC(O)C(O)C(C)O2)C(C)O1,1.71,0.65,2.7889000000000026,0.15,1.31,2.38
O=C(CCn1cnc([N+](=O)[O-])n1)NCCO,-1.32,-2.41,-1.3150999999999995,-2.41,0.39,-1.02
C#CCOc1c(Cl)cc(NC=NOc2ccccc2)cc1Cl,4.4,4.33,4.439600000000002,4.92,4.39,5.21
C#CCOc1c(Cl)cc(NC=NO)cc1Cl,2.8,2.77,2.8348000000000004,2.88,3.11,3.07
C#CCOc1c(Cl)cc(NC=NOCCCC)cc1Cl,4.4,4.42,4.1773000000000025,5.18,4.15,4.81
COC1CC(OC2CCC3(C=O)C4CCC5(C)C(C6=CC(=O)OC6)CCC5(O)C4CCC3(O)C2)OCC1O,0.64,-0.5,2.0448,-0.16,1.47,1.28
COC1(NC(=O)CSC(F)F)C(=O)N2C(C(=O)OCOC(=O)C(C)(C)C)=C(CSc3nnnn3C)CSC21,2.31,1.17,0.9760999999999992,-1.05,2.51,2.54
CN(C)N=Nc1ccc(S(=O)(=O)CCO)cc1,1.15,0.0,1.0129,0.35,0.77,1.2
CN1CC(O)N(c2nnc(C(C)(C)C)s2)C1=O,1.49,0.34,1.0257999999999998,0.37,0.91,1.12
CCOC(=O)C(C(=O)OCC)=C1SC=CS1,2.9,1.74,2.2754000000000003,0.73,1.16,1.61
C#CCOc1c(Cl)cc(NC=NOCCCl)cc1Cl,3.7,3.69,3.6160000000000014,4.45,3.9,4.14
CC1NC(=O)C(CC(=O)NC(Cc2cn(C(=O)OCc3ccccc3)c3ccccc23)C(=O)NC(Cc2ccccc2)C(=O)N(C)Cc2ccccc2)NC1=O,5.66,4.5,3.6328,4.67,2.55,4.97
NC(=O)Cc1cccc2cccnc12,1.87,0.7,1.2626,0.31,1.27,1.05
O=C1C(Br)=C(N2CC2)C(=O)C(Br)=C1N1CC1,2.03,0.86,0.9823999999999998,-1.24,0.38,0.49
COCC(O)Cn1cc([N+](=O)[O-])nn1,-0.36,-1.54,-0.8064000000000002,-1.72,-0.35,-0.2
CC(=O)NC(CCCN)C(=O)NC(Cc1ccccc1)C(N)=O,0.41,-0.77,-0.5571999999999964,-0.89,0.27,-0.51
C#CCOc1c(Cl)cc(NC=NOC(C)C)cc1Cl,3.9,3.86,3.7856000000000014,4.61,3.9,4.21
C#CCOc1c(Cl)cc(NC=NOCCC)cc1Cl,4.0,3.93,3.787200000000002,4.69,3.9,4.35
C#CCON=CNc1cc(Cl)c(OCC#C)c(Cl)c1,3.3,3.16,3.010400000000001,4.18,3.82,4.67
C#CCOc1c(Cl)cc(NC=NOCC)cc1Cl,3.6,3.44,3.397100000000002,4.2,3.65,3.83
CCC(C)OC(=O)C(C(=O)OC(C)CC)=C1SC=CS1,4.89,3.56,3.832600000000002,2.55,2.27,3.41
CC(=O)OC1CC(OC2C(O)CC(OC3CCC4(C)C(CCC5C4CC(O)C4(C)C(C6=CC(=O)OC6)CCC54O)C3)OC2C)OC(C)C1OC1CC(O)C(O)C(C)O1,2.0,0.65,2.7889000000000026,0.15,1.31,2.38
NC(=O)c1ccccc1N=NN1CCC1,2.91,1.53,1.4899000000000002,1.88,1.23,1.1
CCOCCN(CCOCC)CC(O)c1cc(-c2ccc(Cl)c(Cl)c2)nc2ccccc12,5.76,4.34,5.617000000000007,4.34,3.39,5.29
C#CCOc1c(Cl)cc(NC=NOC)cc1Cl,3.3,2.95,3.007000000000001,3.71,3.38,3.48
CN(C)N=Nc1ccccc1C(=O)NCC(N)=O,1.18,-0.38,0.4620000000000001,0.37,0.71,0.49
CNc1nc(Cl)c(SC)c(N2CCN(C)CC2)n1,2.99,1.43,1.6453999999999998,1.38,1.84,2.49
CC(C)NCC(COc1cccc2ccccc12)OS(=O)(=O)O,1.16,0.25,2.4046,0.25,2.44,1.96
C#CCOc1c(Cl)cc(NC=NOCCOCC)cc1Cl,3.7,3.17,3.413700000000002,3.92,3.37,3.7
C#CCOc1c(Cl)cc(NC=NOCSC)cc1Cl,3.6,3.04,3.697700000000002,3.79,3.65,4.08
C#CCOc1c(Cl)cc(NC=NOCC(=O)OCC)cc1Cl,3.6,2.98,2.9403000000000006,3.74,3.32,3.75
C#CCOc1c(Cl)cc(NC=NOCOCC)cc1Cl,3.5,2.68,3.3712000000000018,3.43,3.52,3.68
COCCCNC(=S)Cn1cnc([N+](=O)[O-])n1,0.63,0.13,0.1397999999999997,-1.38,1.06,0.32
CN1C(=O)NC(=O)C(=O)C1=O,-1.01,-0.83,-1.7363000000000002,1.61,-1.68,-1.14
COCCNC(=S)Cn1cnc([N+](=O)[O-])n1,0.25,-0.37,-0.2503000000000006,-1.87,0.73,0.25
C#CCOc1c(Cl)cc(NC=NOCOC)cc1Cl,3.2,2.18,2.9811000000000005,2.94,3.27,3.33
O=C(O)c1ccccc1N1C(=O)CCC1=O,1.55,-0.63,1.0382,0.52,0.77,0.59
C#CCOc1c(Cl)cc(NC=NOCC#N)cc1Cl,3.0,1.97,2.900780000000001,2.73,2.78,3.42
CCN1C(=O)NC(=O)C(=O)C1=O,-0.32,-0.34,-1.3462000000000005,2.1,-1.3,-0.79
CN1C(=O)C(=O)C(=O)N(C)C1=O,-0.6,-0.62,-1.3941,1.82,-1.3,-0.93
CCCN1C(=O)NC(=O)C(=O)C1=O,0.28,0.15,-0.9561,2.59,-0.95,-0.27
O=C1NC(=O)N(Cc2ccccc2)C(=O)C1=O,1.02,0.88,-0.1659000000000006,3.32,0.05,0.44
CCCCN1C(=O)NC(=O)C(=O)C1=O,0.81,0.64,-0.5660000000000003,3.08,-0.61,0.19
CC(C)CN1C(=O)NC(=O)C(=O)C1=O,0.76,0.57,-0.7101,3.01,-0.61,0.05
CC1OC(OC2C(C)OC(OC3C(C)OC(OC4CCC5(C)C(CCC6C5CCC5(C)C(C7=CC(=O)OC7)C(OC=O)CC65OC=O)C4)CC3OC=O)CC2OC=O)CC(O)C1OC=O,3.16,0.68,3.121600000000007,-0.51,0.73,3.97
FC(F)(F)C1(F)C(F)(F)C(F)(F)C(F)(N2C(F)(F)C(F)(F)C(F)(F)C(F)(F)C2(F)F)C(F)(F)C1(F)F,7.1,7.24,6.884700000000003,9.29,5.82,6.99
COC1=CC2CCC(NC(C)=O)c3cc(=O)c(OC)ccc3C2C(OC)=C1O,0.47,-0.49,2.6861000000000006,-0.94,0.15,-0.31
CCCCCC(=O)OCCOCn1cnc2c(=O)[nH]c(N)nc21,0.93,1.27,0.7994000000000001,-0.86,1.08,0.99
O=c1ccn(C2C=C(CO)C(O)C2O)c(=O)[nH]1,-2.19,-2.68,-2.2682,-2.68,-1.16,-2.16
CCCN(C=Nc1ccn(C2CC(O)C(CO)O2)c(=O)n1)CCC,0.4,1.21,0.6657999999999995,1.87,0.93,0.63
CCCC(C)C(=O)OCC1CCC(n2cnc3c(=O)[nH]cnc32)O1,1.0,1.79,1.7766,0.23,1.65,1.71
O=c1[nH]c(Nc2ccccc2)nc2c1ncn2CC(O)CSCCO,0.83,0.72,0.9495999999999998,-0.86,0.95,0.61
CC(C)(C)C(=O)OCCOCn1cnc2c(=O)[nH]c(N)nc21,0.3,0.67,0.2652000000000007,-1.46,0.82,0.5
CCCN(C=Nc1ccn(C2OC(CO)C(O)C2O)c(=O)n1)CCC,0.24,0.55,-0.3633999999999997,1.75,0.19,-0.14
O=c1[nH]c(Nc2ccccc2)nc2c1ncn2CCO,0.83,0.78,0.8555,-0.8,0.93,0.51
O=c1ccc2ccc(O)cc2o1,1.58,1.03,1.4985999999999997,1.33,1.43,1.63
O=c1[nH]c(Nc2ccccc2)nc2c1ncn2C1CC(O)C(CO)O1,0.4,1.22,0.5038999999999997,-0.91,0.61,0.17
COc1ccc2c(C)cc(=O)n3c(C)cc1c23,2.84,3.45,2.5159400000000005,3.45,2.27,2.99
CCCOc1ccc2ccc(=O)oc2c1,2.86,2.58,2.5818000000000003,2.87,2.3,2.76
COc1ccc2ccc(=O)oc2c1,1.74,1.59,1.8016,1.89,1.73,1.88
CCCCCOc1ccc2ccc(=O)oc2c1,3.92,3.56,3.362000000000002,3.85,2.84,3.67
Nc1nc(=O)n(C2CCC(CO)O2)cc1I,-0.31,-0.91,0.0999999999999999,0.11,0.39,-0.71
Cc1cc(=O)oc2cc(OC3OC(CO)C(O)C(O)C3O)ccc12,-0.66,-0.43,-0.7198800000000007,-0.13,-0.52,0.17
COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1C(NC(=O)C(F)(F)F)CC2,1.72,2.91,3.4140000000000024,4.47,1.42,2.81
COc1c(O)cc2c(c1OC)-c1ccc(SC)c(=O)cc1C(NC(C)=O)CC2,1.43,1.91,3.281900000000002,2.33,1.64,2.21
COc1cc(C)c2c(c1OC)-c1ccc(OC)c(=O)cc1C(NC(=O)c1ccc([N+](=O)[O-])cc1)CC2,2.96,4.25,4.373520000000004,4.32,2.72,3.78
CCN(C=Nc1ccn(C2OC(CO)C(O)C2O)c(=O)n1)CC,-0.76,-0.44,-1.1435999999999984,0.77,-0.32,-1.19
CC(C)N(C=Nc1ccn(C2OC(CO)C(O)C2O)c(=O)n1)C(C)C,0.01,0.4,-0.3665999999999996,1.61,0.19,-0.43
CN(C)C=Nc1ccn(C2OC(CO)C(O)C2O)c(=O)n1,-1.68,-1.42,-1.9237999999999973,-0.21,-0.85,-1.89
CCCc1ccc(OCC(C)O)c2c(=O)cc(C(=O)O)oc12,3.0,2.74,2.2033,3.13,0.9,2.44
O=C(O)CCc1cc(=O)c2cc3c(cc2o1)CCCC3,2.85,4.0,2.689000000000001,4,2.19,3.09
Nc1nc2c(ncn2C2OC(CO)CC2F)c(=O)[nH]1,-1.18,-1.11,-0.6803000000000003,-3.24,-0.13,-0.87
Cc1cn(C2CC(N=[N+]=[N-])C(COC(=O)CNC(=O)C34CC5CC(CC(C5)C3)C4)O2)c(=O)[nH]c1=O,2.1,3.27,1.6872199999999993,2.33,1.4,-0.01
Cc1cn(C2CC(N=[N+]=[N-])C(COC(=O)CCCNC(=O)C34CC5CC(CC(C5)C3)C4)O2)c(=O)[nH]c1=O,2.47,3.75,2.4674200000000006,3.31,1.81,0.34
Cc1cn(C2CC(N=[N+]=[N-])C(COC(=O)CCNC(=O)C34CC5CC(CC(C5)C3)C4)O2)c(=O)[nH]c1=O,2.14,3.26,2.07732,2.82,1.61,0.02
O=c1[nH]c(Nc2ccccc2)nc2c1ncn2CC(O)CO,0.4,0.14,0.2163999999999991,-1.44,0.44,0
COCCn1cnc2c(=O)[nH]c(Nc3ccccc3)nc21,1.2,1.48,1.5095999999999998,-0.1,1.19,0.92
C=CCn1cnc2c(=O)[nH]c(Nc3ccccc3)nc21,1.75,2.6,2.0491999999999995,1.02,1.87,1.66
Cc1c(O)c(=O)ccn1-c1ccccc1,1.12,1.0,1.85152,0.58,0.75,1.37
Cc1ccc(-n2ccc(=O)c(O)c2C)cc1,1.72,1.55,2.15994,1.13,1.02,1.85
COc1ccc(-n2ccc(=O)c(O)c2C)cc1,1.27,1.08,1.86012,0.66,0.48,1.35
Cc1c(O)c(=O)ccn1-c1ccc([N+](=O)[O-])cc1,0.76,0.82,1.7597199999999995,0.4,0.67,1.26
Cc1ccccc1C(=O)OCC1CCC(n2cnc3c(=O)[nH]cnc32)O1,1.02,1.9,1.96262,0.34,2.16,1.82
O=C(Cn1c(=O)sc2ccc(Cl)cc21)N1CC[N+]([O-])(CCO)CC1,0.05,0.05,0.8654999999999997,1.92,-3.13,1.63
O=C(O)C[N+]1([O-])CCN(C(=O)Cn2c(=O)sc3ccc(Cl)cc32)CC1,0.21,0.28,0.9578000000000004,2.15,-3.14,1.84
O=C(Cn1c(=O)sc2ccc(Cl)cc21)N1CCN(CCOS(=O)(=O)O)CC1,-1.47,-1.53,0.6800000000000008,-1.26,0.61,1.09
O=C(O)Cc1nn(Cc2nc3cc(Br)ccc3s2)c(=O)c2ccccc12,3.35,4.41,3.444100000000001,4.42,2.56,3.51
O=c1[nH]nc(SCc2ccccc2)[nH]1,1.47,1.41,1.3903,1,3.17,1.86
O=c1n[n+]([O-])ccn1Cc1ccccc1,0.19,1.29,-0.0750000000000006,2.82,1.42,-1.24
O=c1cccccc1,0.26,1.26,1.0468,0.97,1.11,1.14
O=c1cc[nH]cc1,-1.3,-1.0,0.3749,-1.29,-0.41,-0.79
CCCNC(=O)CCn1ccc(=O)c(O)c1C,-0.4,-0.4,0.7786199999999996,-0.69,-0.27,-0.12
Cc1c(O)c(=O)ccn1CCC(=O)NC(C)C,-0.47,-0.48,0.7770199999999994,-0.76,-0.27,-0.27
CCN(C)C(=O)CCn1ccc(=O)c(O)c1C,-0.69,-0.68,0.7307199999999996,-0.97,-0.27,-0.44
Cc1[nH]ccc(=O)c1O,-0.49,-1.34,0.3889199999999998,-1.63,-0.87,-0.84
CCCCn1ccc(=O)c(O)c1CC,1.22,1.62,1.9164,1.33,0.73,1.55
CCCCCCn1ccc(=O)c(O)c1CC,2.28,2.6,2.696600000000001,2.31,1.28,2.46
COCC(C)n1ccc(=O)c(O)c1C,-0.26,-0.2,1.0697199999999998,-0.49,-0.37,-0.06
Cc1c(O)c(=O)ccn1CCN,-1.55,-1.33,-0.1789800000000002,-1.62,-0.99,-1.13
CCOCCCn1ccc(=O)c(O)c1CC,0.72,0.85,1.5429,0.56,0.2,0.5
CNC(=O)CCn1ccc(=O)c(O)c1C,-1.1,-1.39,-0.00158,-1.67,-0.84,-1
Cc1c(O)c(=O)ccn1CCC(=O)N(C)C,-1.16,-1.17,0.3406199999999997,-1.46,-0.55,-0.79
CCN(CC)C(=O)CCn1ccc(=O)c(O)c1C,-0.36,-0.19,1.12082,-0.48,0,-0.09
CCNC(=O)CCn1ccc(=O)c(O)c1C,-0.82,-0.89,0.3885199999999998,-1.18,-0.55,-0.65
CCCCNC(=O)CCn1ccc(=O)c(O)c1C,-0.1,0.09,1.1687199999999998,-0.2,0,0.33
CCc1[nH]ccc(=O)c1O,0.05,-0.85,0.6428999999999999,-1.14,-0.52,-0.32
c1ccc(-c2cnc(SCCc3c[nH]cn3)[nH]2)cc1,2.62,3.23,3.1346000000000007,2.63,1.81,2.54
Clc1ccc(-c2cnc(SCCc3c[nH]cn3)[nH]2)cc1,3.66,3.87,3.788000000000002,3.28,2.33,3.21
O=[N+]([O-])c1ccc(-c2cnc(SCCc3c[nH]cn3)[nH]2)cc1,2.75,3.05,3.0428000000000006,2.45,1.78,2.44
CCCCOc1ccc(-c2cnc(SCCc3c[nH]cn3)[nH]2)cc1,4.11,4.78,4.313500000000003,4.19,2.27,3.86
CCCc1ccc(-c2cnc(SCCc3c[nH]cn3)[nH]2)cc1,4.09,4.76,4.087100000000002,4.16,2.56,3.94
O=S(=O)(Oc1ccc(-c2cnc(SCCc3c[nH]cn3)[nH]2)cc1)c1ccccc1,3.72,4.16,3.902300000000002,3.93,2.32,3.65
NC(=O)c1ccc(-c2cnc(SCCc3c[nH]cn3)[nH]2)cc1,1.4,1.97,2.2335,1.38,1.1,1.55
Brc1cccc(-c2cnc(SCCc3c[nH]cn3)[nH]2)c1,3.76,4.12,3.897100000000002,3.52,2.46,3.29
O=[N+]([O-])c1cccc(-c2cnc(SCCc3c[nH]cn3)[nH]2)c1,2.43,3.05,3.0428000000000006,2.45,1.78,2.44
CCCc1cccc(-c2cnc(SCCc3c[nH]cn3)[nH]2)c1,3.7,4.76,4.087100000000002,4.16,2.56,3.94
NC(=O)c1cccc(-c2cnc(SCCc3c[nH]cn3)[nH]2)c1,1.61,1.97,2.2335,1.38,1.1,1.55
Cc1ncc(CO)c(C=NNC(=O)c2ccccc2)c1O,2.23,1.46,1.35182,0.38,0.77,0.81
Cc1ncc(CO)c(C=NNC(=O)c2ccc(O)cc2)c1O,1.89,0.98,1.0574199999999998,-0.1,0.28,0.54
Cc1ccc(C(=O)NN=Cc2c(CO)cnc(C)c2O)cc1,2.54,2.01,1.66024,0.93,1.02,1.29
Cc1ncc(CO)c(C=NNC(=O)c2ccc([N+](=O)[O-])cc2)c1O,1.55,1.28,1.26002,0.2,0.82,0.7
Cc1ncc(CO)c(C=NNC(=O)c2ccc(N)cc2)c1O,1.19,0.55,0.93402,-0.54,0.28,0.06
Cc1ncc(CO)c(C=NNC(=O)c2ccc(C(C)(C)C)cc2)c1O,3.73,3.37,2.649320000000001,2.29,1.73,2.21
COc1ccc(C(=O)NN=Cc2c(CO)cnc(C)c2O)cc1,2.47,1.54,1.36042,0.46,0.53,0.79
Cc1ncc(CO)c(C=NNC(=O)c2cccc(Cl)c2)c1O,2.96,2.11,2.00522,1.03,1.29,1.47
Cc1ncc(CO)c(C=NNC(=O)c2cccc(F)c2)c1O,2.42,1.66,1.4909199999999998,0.58,1.16,1.01
Cc1ncc(CO)c(C=NNC(=O)c2cccc(Br)c2)c1O,3.07,2.35,2.11432,1.27,1.41,1.56
Cc1ncc(CO)c(C=NNC(=O)c2ccncc2)c1O,1.14,0.27,0.7468199999999999,-0.81,-0.24,-0.34
CC(=O)NN=Cc1c(CO)cnc(C)c1O,0.65,-0.44,0.05792,-1.52,-0.62,-0.86
Cc1ncc(CO)c(C=NNC(=O)c2ccco2)c1O,1.39,0.58,0.94482,-0.25,-0.43,0.2
Cc1ncc(CO)c(C=NNC(=O)c2cccs2)c1O,2.11,1.28,1.41332,0.2,0.33,0.76
O=C(NN=Cc1ccccc1O)c1ccccc1,3.01,3.02,2.1561000000000003,1.94,2.47,2.28
O=C(NN=Cc1ccccc1O)c1ccc(O)cc1,2.56,2.54,1.8617,1.46,1.95,2.01
Cc1ccc(C(=O)NN=Cc2ccccc2O)cc1,3.39,3.57,2.4645200000000003,2.49,2.72,2.77
O=C(NN=Cc1ccccc1O)c1ccc([N+](=O)[O-])cc1,3.03,2.84,2.0643,1.76,2.44,2.18
Nc1ccc(C(=O)NN=Cc2ccccc2O)cc1,2.16,2.1,1.7382999999999995,1.02,1.95,1.53
CC(C)(C)c1ccc(C(=O)NN=Cc2ccccc2O)cc1,4.73,4.93,3.4536000000000024,3.85,3.45,3.68
COc1ccc(C(=O)NN=Cc2ccccc2O)cc1,3.34,3.1,2.1647,2.02,2.2,2.26
O=C(NN=Cc1ccccc1O)c1cccc(Cl)c1,3.83,3.67,2.8095000000000008,2.58,2.99,2.95
O=C(NN=Cc1ccccc1O)c1cccc(F)c1,3.41,3.22,2.2952000000000004,2.14,2.86,2.49
O=C(NN=Cc1ccccc1O)c1cccc(Br)c1,3.91,3.91,2.9186000000000005,2.83,3.12,3.03
O=C(NN=Cc1ccccc1O)c1ccncc1,2.16,1.83,1.5511,0.75,1.02,1.13
CC(=O)NN=Cc1ccccc1O,1.71,1.12,0.8621999999999999,0.04,1.03,0.62
O=C(NN=Cc1ccccc1O)c1ccco1,2.67,2.14,1.7491,1.31,0.83,1.68
O=C(NN=Cc1ccccc1O)c1cccs1,3.03,2.84,2.2176,1.76,1.62,2.23
O=C(NN=Cc1c(O)ccc2ccccc12)c1ccc(O)cc1,3.95,3.72,3.014900000000001,2.64,2.78,2.92
O=C(NN=Cc1c(O)ccc2ccccc12)c1ccc([N+](=O)[O-])cc1,3.58,4.01,3.217500000000001,2.93,3.28,3.08
Nc1ccc(C(=O)NN=Cc2c(O)ccc3ccccc23)cc1,3.04,3.28,2.8915000000000006,2.2,2.78,2.44
COc1ccc(C(=O)NN=Cc2c(O)ccc3ccccc23)cc1,4.06,4.28,3.3179000000000016,3.2,3.02,3.17
O=C(NN=Cc1c(O)ccc2ccccc12)c1cccc(F)c1,4.06,4.4,3.448400000000001,3.32,3.69,3.4
CC(=O)NN=Cc1c(O)ccc2ccccc12,2.91,2.3,2.0154,1.22,2.01,1.53
O=C(NN=Cc1c(O)ccc2ccccc12)c1ccco1,3.41,3.32,2.9023000000000003,2.49,1.64,2.58
Oc1ccccc1C=NNc1ccccn1,3.24,2.53,2.2332,1.17,1.62,2.31
Cc1ncc(CO)c(C=NNc2ccccn2)c1O,2.46,0.97,1.4289199999999995,-0.39,0.33,0.84
O=Cc1cc(O)cc(Br)c1,2.5,2.12,1.9672,2.12,1.65,2.07
CC(C)OC(=O)COc1ccc(C=O)cc1,1.88,2.24,1.8295,2.24,1.5,2.22
CC(=O)OCN1C(=O)NC(c2ccccc2)(c2ccccc2)C1=O,2.23,2.46,2.0026,3.93,2.51,2.13
CCC(=O)OCN1C(=O)NC(c2ccccc2)(c2ccccc2)C1=O,2.8,2.95,2.3927,4.42,2.75,2.8
CCCC(=O)OCN1C(=O)NC(c2ccccc2)(c2ccccc2)C1=O,3.34,3.44,2.782800000000001,4.91,2.97,3.26
CCCCC(=O)OCN1C(=O)NC(c2ccccc2)(c2ccccc2)C1=O,3.9,3.94,3.172900000000001,5.4,3.2,3.71
NS(=O)(=O)c1nn2c(=Nc3ccccc3)snc2s1,2.57,2.59,0.7321000000000002,3.31,4.45,2.72
NS(=O)(=O)c1nn2c(=Nc3cccc(Cl)c3)snc2s1,3.5,3.23,1.3855,3.95,5.02,3.38
NS(=O)(=O)c1nn2c(=Nc3ccc(Cl)cc3)snc2s1,3.63,3.23,1.3855000000000002,3.95,5.02,3.38
COc1cccc(N=c2snc3sc(S(N)(=O)=O)nn23)c1,2.66,2.67,0.7407000000000001,3.39,4.27,2.7
COc1ccc(N=c2snc3sc(S(N)(=O)=O)nn23)cc1,2.93,2.67,0.7407000000000001,3.39,4.27,2.7
NS(=O)(=O)c1nn2c(=Nc3ccc(O)cc3)snc2s1,1.89,2.11,0.4377000000000001,2.83,3.97,2.45
NS(=O)(=O)c1nn2c(=Nc3cccc(F)c3)snc2s1,3.06,2.79,0.8712000000000002,3.51,4.87,2.92
NS(=O)(=O)c1nn2c(=Nc3ccc(F)cc3)snc2s1,2.81,2.79,0.8712000000000002,3.51,4.87,2.92
CN(C)c1ccc(N=c2snc3sc(S(N)(=O)=O)nn23)cc1,2.32,2.77,0.7981,3.48,4.56,2.88
C1CC2=NOS3=C2C(=NO3)C1,1.1,1.15,1.214,1.86,0.26,0.91
Clc1cccc(Oc2ccccc2)c1Cl,5.0,4.5,4.785700000000001,5.34,4.47,4.72
Clc1ccc(Oc2ccccc2)c(Cl)c1Cl,5.55,5.14,5.439100000000002,5.98,4.72,5.38
Clc1cc(Cl)c(Oc2ccccc2)c(Cl)c1,5.32,5.14,5.439100000000002,5.98,4.72,5.38
Clc1cc(Oc2ccccc2)cc(Cl)c1Cl,5.7,5.98,5.439100000000002,5.98,4.72,5.38
Clc1ccccc1Oc1ccc(Cl)c(Cl)c1Cl,5.72,5.79,6.092500000000001,6.63,4.97,6.05
Clc1cccc(Oc2ccc(Cl)c(Cl)c2Cl)c1,6.07,5.79,6.092500000000001,6.63,4.97,6.05
Clc1ccc(Oc2cc(Cl)cc(Cl)c2Cl)cc1,6.01,5.79,6.092500000000001,6.63,4.97,6.05
Clc1ccc(Oc2c(Cl)ccc(Cl)c2Cl)cc1,5.64,5.79,6.092500000000001,6.63,4.97,6.05
Clc1cc(Cl)c(Cl)c(Oc2ccccc2)c1Cl,5.82,5.79,6.092500000000001,6.63,4.97,6.05
Clc1ccc(Oc2ccc(Cl)c(Cl)c2)c(Cl)c1,6.13,5.79,6.092500000000002,6.63,4.97,6.05
Clc1cccc(Oc2cc(Cl)c(Cl)cc2Cl)c1,6.14,5.79,6.092500000000001,6.63,4.97,6.05
Clc1ccc(Cl)c(Oc2ccc(Cl)c(Cl)c2)c1,6.11,5.79,6.092500000000002,6.63,4.97,6.05
Clc1cc(Cl)cc(Oc2ccc(Cl)c(Cl)c2)c1,6.22,6.63,6.092500000000002,6.63,4.97,6.05
Clc1ccc(Oc2cc(Cl)c(Cl)c(Cl)c2)cc1,6.3,6.63,6.092500000000001,6.63,4.97,6.05
Clc1ccc(Oc2cc(Cl)c(Cl)c(Cl)c2)c(Cl)c1,6.63,6.43,6.745900000000002,7.27,5.22,6.71
Clc1cc(Cl)c(Cl)c(Oc2cc(Cl)c(Cl)c(Cl)c2)c1,7.01,7.08,7.3993,7.92,5.45,7.38
Clc1cc(Oc2c(Cl)ccc(Cl)c2Cl)cc(Cl)c1Cl,6.65,7.08,7.3993,7.92,5.45,7.38
Clc1ccc(Oc2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)cc1,6.95,7.08,7.3993,7.92,5.45,7.38
Clc1ccc(Oc2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)c(Cl)c1,7.31,7.72,8.0527,8.56,5.69,8.04
Clc1cc(Oc2cc(Cl)c(Cl)c(Cl)c2Cl)c(Cl)c(Cl)c1Cl,7.78,8.37,8.706099999999998,9.21,5.91,8.71
Clc1cc(Oc2c(Cl)c(Cl)cc(Cl)c2Cl)c(Cl)c(Cl)c1Cl,7.63,8.37,8.706099999999998,9.21,5.91,8.71
CCCCNC(=O)CNC(=O)C=[N+]=[N-],0.37,1.04,-0.6804999999999994,0.16,-0.63,-1.65
CC(C)OC(=O)c1cnc2n(c1=O)C(C)CCC2,0.99,0.7,1.7057999999999998,2.5,1.22,1.09
CC(CO)OC(C)CO,-0.67,-0.64,-0.2354,-0.64,-0.13,-0.27
CC(C)CC(C)CC(C)OC(=O)c1ccc(NC(=O)N(C)C)cc1Cl,5.15,5.97,5.051100000000005,5.97,4.44,4.79
CCN(CC)C(=O)OCCCc1cccnc1,2.36,2.85,2.4926000000000004,2.85,2.01,2.13
O=c1nc(N=CN2CCCC2)ccn1C1OC(CO)C(O)C1O,-1.15,-0.55,-1.389599999999999,0.66,-0.32,-1.43
CCCCOC(=O)c1cnc2n(c1=O)C(C)CCC2,1.77,1.26,2.0975,3.06,1.48,1.69
O=c1nc(N=CN2CCCCC2)ccn1C1OC(CO)C(O)C1O,-0.66,-0.06,-0.9994999999999996,1.15,-0.06,-0.97
CC(=O)Nc1ccnnc1,-0.41,-0.16,0.4349999999999998,-0.95,-0.28,-0.67
COC(=O)NC(=S)Nc1ccccc1N,0.7,0.63,1.3216,1.3,1.32,1.53
O=[N+]([O-])C=C1CCCN1Cc1ccc(Cl)nc1,0.68,1.18,2.4489,1.54,1.6,1.76
COc1ccc2cc(CC(=O)O)ccc2c1,2.82,2.69,2.4755000000000003,2.69,2.49,2.36
COC1N(C2CC(N=[N+]=[N-])C(CO)O2)C(=O)NC(=O)C1(C)I,1.03,1.07,0.4906000000000002,-0.93,-0.09,-0.96
CNC(=O)ON=C(CSC)C(C)(C)C,2.75,2.16,2.1075,-1.88,2.25,1.93
CC(=O)c1cc[n+]([O-])cc1,-0.93,-1.66,0.5226000000000001,1.24,0.39,2.12
