SMILES,Kow,Kowwin,Wildman-Crippen LogP,LogP model (Meylan-Kowwin)-prediction,LogP model (MLogP)-prediction,LogP model (ALogP)-prediction,mols,carboxylic acid,amide,ester,benzene,ketone,halogen,primary amine,secondary amine,tertiary amine,aliphatic hydroxyl,unbranched alkane >4,alkyl halide,nitrile,nitro,sulfide,sulfonamide,ether,aromatic hydroxyl,aromatic nitrogen,aromatic amine,aniline,phenol,bicyclic,rings,saturated rings,aromatic rings,consensus logp,Kowwin error,Wildman-Crippen error,Meylan-Kowwin error,MLogP error,ALogP error,consensus logp error
CCCCC(OC(Cc1ccccc1)C(=O)N1CCC(OCOC)CC1)C(=O)NC(CC1CCCCC1)C(O)CC(C(=O)NCCNc1n[nH]c(N)n1)C(C)C,4.0,4.11,4.191600000000005,2.02,3.12,4.71,<rdkit.Chem.rdchem.Mol object at 0x00000184B9A28F20>,0,3,0,1,0,0,1,4,3,1,1,0,0,0,0,0,3,0,3,1,2,0,0,4,2,2,3.630320000000001,0.11000000000000032,0.19160000000000466,1.98,0.8799999999999999,0.71,0.3696799999999989
O=c1nc(Nc2ccccc2)[nH]c2c1ncn2CCCCO,1.26,1.76,1.6356999999999997,1.68,1.45,1.15,<rdkit.Chem.rdchem.Mol object at 0x00000184B9A28F90>,0,0,0,1,0,0,0,2,3,1,1,0,0,0,0,0,0,0,4,1,2,0,1,3,0,3,1.5351399999999997,0.5,0.3756999999999997,0.41999999999999993,0.18999999999999995,0.1100000000000001,0.2751399999999997
Fc1cccc(F)c1-c1nnc(-c2ccccc2Cl)nn1,3.3,2.46,3.5322000000000013,-0.26,3.99,3.95,<rdkit.Chem.rdchem.Mol object at 0x00000184B9A29000>,0,0,0,2,0,3,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,3,2.73444,0.8399999999999999,0.23220000000000152,3.5599999999999996,0.6900000000000004,0.6500000000000004,0.5655599999999996
Clc1cc(Cl)c(Cl)c(Oc2ccccc2)c1,5.62,5.14,5.439100000000002,5.98,4.72,5.38,<rdkit.Chem.rdchem.Mol object at 0x00000184B9A29070>,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,2,5.33182,0.4800000000000004,0.1808999999999985,0.3600000000000003,0.9000000000000004,0.2400000000000002,0.28818000000000055
Clc1ccc(Cl)c(Oc2ccccc2)c1Cl,5.35,5.14,5.439100000000002,5.98,4.72,5.38,<rdkit.Chem.rdchem.Mol object at 0x00000184B9A290E0>,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,2,5.33182,0.20999999999999996,0.08910000000000196,0.6300000000000008,0.6299999999999999,0.03000000000000025,0.018180000000000085
Clc1cc(Cl)c(Oc2ccccc2Cl)cc1Cl,5.97,5.79,6.092500000000001,6.63,4.97,6.05,<rdkit.Chem.rdchem.Mol object at 0x00000184B9A29150>,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,2,5.906499999999999,0.17999999999999972,0.12250000000000139,0.6600000000000001,1.0,0.08000000000000007,0.06350000000000033
Clc1ccc(Oc2cccc(Cl)c2Cl)cc1Cl,5.99,5.79,6.092500000000002,6.63,4.97,6.05,<rdkit.Chem.rdchem.Mol object at 0x00000184B9A291C0>,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,2,5.9065,0.20000000000000018,0.10250000000000181,0.6399999999999997,1.0200000000000005,0.05999999999999961,0.08349999999999991
Clc1cc(Cl)c(Cl)c(Oc2cc(Cl)c(Cl)cc2Cl)c1,6.65,7.08,7.3993,7.92,5.45,7.38,<rdkit.Chem.rdchem.Mol object at 0x00000184B9A29230>,0,0,0,2,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,2,7.04586,0.4299999999999997,0.7492999999999999,1.2699999999999996,1.2000000000000002,0.7299999999999995,0.3958599999999999
CC1=NS(=O)(=O)c2ncccc2N1,-0.91,-0.8,0.6141999999999999,-1.38,-0.75,-0.21,<rdkit.Chem.rdchem.Mol object at 0x00000184B9A292A0>,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,1,0,1,0,1,2,0,1,-0.50516,0.10999999999999999,1.5242,0.46999999999999986,0.16000000000000003,0.7000000000000001,0.40484
CC1=NS(=O)(=O)c2cnccc2N1,-0.41,-0.8,0.6141999999999999,-1.38,-0.75,-0.75,<rdkit.Chem.rdchem.Mol object at 0x00000184B9A29310>,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,1,0,1,0,1,2,0,1,-0.61316,0.39000000000000007,1.0241999999999998,0.97,0.34,0.34,0.20316000000000006
COc1ccc(-c2nc3cc(C)ccc3[nH]2)c(OC)c1,3.78,3.71,3.5555200000000013,2.8,2.16,3.72,<rdkit.Chem.rdchem.Mol object at 0x00000184B9A29380>,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,2,0,2,1,0,0,1,3,0,3,3.1891040000000004,0.06999999999999984,0.22447999999999846,0.98,1.6199999999999997,0.05999999999999961,0.5908959999999994
Cc1ccc(-c2nc3cc([N+](=O)[O-])ccc3[nH]2)c(C)c1,4.1,3.91,3.754940000000002,3.0,2.88,4.14,<rdkit.Chem.rdchem.Mol object at 0x00000184B9A293F0>,0,0,0,2,0,0,0,1,2,0,0,0,0,1,0,0,0,0,2,1,0,0,1,3,0,3,3.536988,0.1899999999999995,0.3450599999999975,1.0999999999999996,1.2199999999999998,0.040000000000000036,0.5630119999999996
CCOC1OC2OC3(C)CCC4C(C)C(OC5OC(C(=O)O)C(O)C(O)C5O)CC(C1C)C24OO3,0.61,1.25,0.1182000000000026,0.94,0.31,0.81,<rdkit.Chem.rdchem.Mol object at 0x00000184B9A29460>,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,2,6,6,0,0.6856400000000005,0.64,0.4917999999999974,0.32999999999999996,0.3,0.20000000000000007,0.07564000000000048
CCOC1OC2OC3(C)CCC4C(COC5OC(C(=O)O)C(O)C(O)C5O)CCC(C1C)C24OO3,1.05,1.33,0.1198000000000024,1.01,0.31,0.82,<rdkit.Chem.rdchem.Mol object at 0x00000184B9A294D0>,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,2,6,6,0,0.7179600000000004,0.28,0.9301999999999977,0.040000000000000036,0.74,0.2300000000000001,0.33203999999999967
CCOC1OC2OC3(C)CC(OC4OC(C(=O)O)C(O)C(O)C4O)C4C(C)CCC(C1C)C24OO3,1.73,1.25,0.1182000000000011,0.94,0.31,1.08,<rdkit.Chem.rdchem.Mol object at 0x00000184B9A29540>,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,2,6,6,0,0.7396400000000003,0.48,1.6117999999999988,0.79,1.42,0.6499999999999999,0.9903599999999997
CCCCc1cssc1=S,3.7,3.47,3.8816900000000025,4.34,2.31,3.72,<rdkit.Chem.rdchem.Mol object at 0x00000184B9A295B0>,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3.5443380000000007,0.22999999999999998,0.18169000000000235,0.6399999999999997,1.3900000000000001,0.020000000000000018,0.15566199999999952
CCCCCc1cssc1=S,4.06,3.96,4.271790000000003,4.83,2.65,4.17,<rdkit.Chem.rdchem.Mol object at 0x00000184B9A29620>,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3.9763580000000003,0.09999999999999964,0.21179000000000325,0.7700000000000005,1.4099999999999997,0.11000000000000032,0.08364199999999933
CCCc1ssc(=S)c1C,3.42,3.52,3.800010000000002,4.39,2.31,3.84,<rdkit.Chem.rdchem.Mol object at 0x00000184B9A29690>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3.5720020000000003,0.10000000000000009,0.3800100000000022,0.9699999999999998,1.1099999999999999,0.41999999999999993,0.15200200000000041
CCCc1cssc1=O,2.38,2.38,2.1223,1.61,0.94,2.36,<rdkit.Chem.rdchem.Mol object at 0x00000184B9A29700>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1.88246,0.0,0.2576999999999998,0.7699999999999998,1.44,0.020000000000000018,0.49753999999999987
CCc1cc(=O)ss1,1.69,1.88,1.7322,1.11,0.56,2.04,<rdkit.Chem.rdchem.Mol object at 0x00000184B9A29770>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1.46444,0.18999999999999995,0.042200000000000015,0.5799999999999998,1.13,0.3500000000000001,0.22555999999999998
CCCc1cc(=O)ss1,2.24,2.38,2.1223,1.61,0.94,2.5,<rdkit.Chem.rdchem.Mol object at 0x00000184B9A297E0>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1.91046,0.13999999999999968,0.11770000000000014,0.6300000000000001,1.3000000000000003,0.2599999999999998,0.32954000000000017
CCc1ssc(=O)c1CC,2.78,2.92,2.294600000000001,2.15,1.3,2.94,<rdkit.Chem.rdchem.Mol object at 0x00000184B9A29850>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2.32092,0.14000000000000012,0.48539999999999894,0.6299999999999999,1.4799999999999998,0.16000000000000014,0.4590799999999997
CCCc1c(C)ssc1=O,2.96,2.92,2.430720000000001,2.15,1.3,2.88,<rdkit.Chem.rdchem.Mol object at 0x00000184B9A298C0>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2.336144,0.040000000000000036,0.5292799999999991,0.81,1.66,0.08000000000000007,0.623856
CCc1ssc(=O)c1-c1ccccc1,3.15,3.65,3.3992000000000013,2.88,2.27,3.52,<rdkit.Chem.rdchem.Mol object at 0x00000184B9A29930>,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,3.14384,0.5,0.24920000000000142,0.27,0.8799999999999999,0.3700000000000001,0.006159999999999943
CNC(=N[N+](=O)[O-])NCC1CCOC1,-0.644,-0.19,-0.6203999999999994,-2.12,0.58,0.02,<rdkit.Chem.rdchem.Mol object at 0x00000184B9A299A0>,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,-0.46607999999999994,0.454,0.02360000000000062,1.476,1.224,0.664,0.17792000000000008
CC1(C(Cl)Cl)C2CC(Cl)(Cl)C1(C(Cl)Cl)CC2(Cl)Cl,5.9,7.46,6.357900000000002,7.8,5.61,4.47,<rdkit.Chem.rdchem.Mol object at 0x00000184B9A29A10>,0,0,0,0,0,8,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,2,2,2,0,6.33958,1.5599999999999996,0.4579000000000013,1.8999999999999995,0.29000000000000004,1.4300000000000006,0.4395799999999994
ClCC1(C(Cl)Cl)C2C(Cl)CC1(C(Cl)Cl)C(Cl)C2Cl,5.19,6.05,5.661100000000002,6.4,5.61,4.69,<rdkit.Chem.rdchem.Mol object at 0x00000184B9A29A80>,0,0,0,0,0,8,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,2,2,2,0,5.68222,0.8599999999999994,0.47110000000000163,1.21,0.41999999999999993,0.5,0.49221999999999966
ClCC1(C(Cl)Cl)C2CC(Cl)C1(C(Cl)Cl)CC2(Cl)Cl,5.75,6.79,6.010300000000002,7.14,5.61,4.45,<rdkit.Chem.rdchem.Mol object at 0x00000184B9A29AF0>,0,0,0,0,0,8,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,2,2,2,0,6.0000599999999995,1.04,0.26030000000000175,1.3899999999999997,0.13999999999999968,1.2999999999999998,0.2500599999999995
ClC(Cl)C1(C(Cl)Cl)C2CC(Cl)(Cl)C1CC2(Cl)Cl,5.79,7.01,5.967800000000001,7.35,5.38,4.07,<rdkit.Chem.rdchem.Mol object at 0x00000184B9A29B60>,0,0,0,0,0,8,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,2,2,2,0,5.95556,1.2199999999999998,0.1778000000000013,1.5599999999999996,0.41000000000000014,1.7199999999999998,0.16556000000000015
Cc1ccccc1OCC1CN=C(N)O1,1.69,1.72,1.0873199999999998,1.72,1.32,2.04,<rdkit.Chem.rdchem.Mol object at 0x00000184B9A29BD0>,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,1,1.577464,0.030000000000000027,0.6026800000000001,0.030000000000000027,0.3699999999999999,0.3500000000000001,0.11253599999999997
NC1=NCC(COc2ccccc2Cl)O1,1.77,1.81,1.4322999999999997,1.81,1.58,2.22,<rdkit.Chem.rdchem.Mol object at 0x00000184B9A29C40>,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,1,1.77046,0.040000000000000036,0.33770000000000033,0.040000000000000036,0.18999999999999995,0.4500000000000002,0.00045999999999990493
NC1=NCC(COc2ccc([N+](=O)[O-])cc2)O1,1.17,0.99,0.6870999999999999,0.99,0.99,1.45,<rdkit.Chem.rdchem.Mol object at 0x00000184B9A29CB0>,0,0,0,1,0,0,1,0,2,0,0,0,0,1,0,0,2,0,0,0,0,0,0,2,0,1,1.02142,0.17999999999999994,0.4829,0.17999999999999994,0.17999999999999994,0.28,0.14857999999999993
NC1=NCC(COc2cccc([N+](=O)[O-])c2)O1,1.23,0.99,0.6870999999999999,0.99,0.99,1.45,<rdkit.Chem.rdchem.Mol object at 0x00000184B9A29D20>,0,0,0,1,0,0,1,0,2,0,0,0,0,1,0,0,2,0,0,0,0,0,0,2,0,1,1.02142,0.24,0.5429,0.24,0.24,0.21999999999999997,0.20858
CCOc1ccccc1OCC1CN=C(N)O1,1.24,1.23,1.1776,1.74,1.08,1.88,<rdkit.Chem.rdchem.Mol object at 0x00000184B9A29D90>,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,1,1.42152,0.010000000000000009,0.06240000000000001,0.5,0.15999999999999992,0.6399999999999999,0.1815199999999999
COc1ccccc1OCC1CN=C(N)O1,0.85,0.73,0.7875000000000001,1.25,0.8,1.53,<rdkit.Chem.rdchem.Mol object at 0x00000184B9A29E00>,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,1,1.0195,0.12,0.06249999999999989,0.4,0.04999999999999993,0.68,0.1695000000000001
CC(C)CN1C(=O)CC2CCC(C)C3CCC4(C)OOC23C1O4,3.66,4.28,3.090300000000002,3.51,3.17,3.43,<rdkit.Chem.rdchem.Mol object at 0x00000184B9A29E70>,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,5,5,0,3.496060000000001,0.6200000000000001,0.5696999999999983,0.15000000000000036,0.4900000000000002,0.22999999999999998,0.1639399999999993
CCCCCN1C(=O)CC2CCC(C)C3CCC4(C)OOC23C1O4,4.24,4.84,3.624500000000003,4.08,3.4,4.02,<rdkit.Chem.rdchem.Mol object at 0x00000184B9A29EE0>,0,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,2,5,5,0,3.9929,0.5999999999999996,0.6154999999999973,0.16000000000000014,0.8400000000000003,0.22000000000000064,0.2471000000000001
CC(C)CCN1C(=O)CC2CCC(C)C3CCC4(C)OOC23C1O4,4.16,4.77,3.480400000000002,4.01,3.4,3.82,<rdkit.Chem.rdchem.Mol object at 0x00000184B9A29F50>,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,5,5,0,3.8960800000000004,0.6099999999999994,0.679599999999998,0.15000000000000036,0.7600000000000002,0.3400000000000003,0.2639199999999997
CC1CCC2CC(=O)N(Cc3ccc(Cl)cc3)C3OC4(C)CCC1C23OO4,4.32,5.23,4.287900000000004,4.47,4.04,4.48,<rdkit.Chem.rdchem.Mol object at 0x00000184B9A29FC0>,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,6,5,1,4.501580000000001,0.9100000000000001,0.03209999999999624,0.14999999999999947,0.28000000000000025,0.16000000000000014,0.1815800000000003
CC1CCC2CC(=O)N(CCCc3ccccc3)C3OC4(C)CCC1C23OO4,4.39,5.57,4.067100000000004,4.81,3.99,4.6,<rdkit.Chem.rdchem.Mol object at 0x00000184B9A2A030>,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,6,5,1,4.60742,1.1800000000000006,0.3228999999999953,0.41999999999999993,0.39999999999999947,0.20999999999999996,0.2174200000000006
COC(=O)N(C(=O)N1COC2(C(=O)OC)Cc3cc(Cl)ccc3C2=N1)c1ccc(OC(F)(F)F)cc1,4.65,5.21,4.093300000000005,6.45,3.73,5.69,<rdkit.Chem.rdchem.Mol object at 0x00000184B9A2A0A0>,0,3,1,2,0,4,0,0,3,0,0,3,0,0,0,0,4,0,0,0,1,0,3,4,0,2,5.034660000000001,0.5599999999999996,0.5566999999999958,1.7999999999999998,0.9200000000000004,1.04,0.3846600000000002
CCCNC(=O)c1cccs1,1.68,2.01,1.8879,2.01,1.33,1.86,<rdkit.Chem.rdchem.Mol object at 0x00000184B9A2A110>,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1.8195799999999998,0.32999999999999985,0.20789999999999997,0.32999999999999985,0.34999999999999987,0.18000000000000016,0.13957999999999982
CCCNC(=O)c1ccsc1,1.65,2.01,1.8879,2.01,1.33,1.57,<rdkit.Chem.rdchem.Mol object at 0x00000184B9A2A180>,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1.76158,0.3599999999999999,0.2379,0.3599999999999999,0.31999999999999984,0.07999999999999985,0.11158000000000001
CCCOC(=O)c1ccsc1,3.03,2.63,2.3149000000000006,2.63,1.73,2.22,<rdkit.Chem.rdchem.Mol object at 0x00000184B9A2A1F0>,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,2.30498,0.3999999999999999,0.7150999999999992,0.3999999999999999,1.2999999999999998,0.8099999999999996,0.7250199999999998
Cc1c(CNc2ccc(Cl)cc2)cnc2nc(N)nc(N)c12,2.03,2.35,2.76312,1.48,2.76,2.58,<rdkit.Chem.rdchem.Mol object at 0x00000184B9A2A260>,0,0,0,1,0,1,2,1,3,0,0,0,0,0,0,0,0,0,3,0,3,0,1,3,0,3,2.3866240000000003,0.3200000000000003,0.73312,0.5499999999999998,0.73,0.5500000000000003,0.3566240000000005
Cc1ccc(C)c(NCc2cnc3nc(N)nc(N)c3c2C)c1,2.29,2.8,2.72656,1.93,2.74,2.89,<rdkit.Chem.rdchem.Mol object at 0x00000184B9A2A2D0>,0,0,0,1,0,0,2,1,3,0,0,0,0,0,0,0,0,0,3,0,3,0,1,3,0,3,2.617312,0.5099999999999998,0.43656000000000006,0.3600000000000001,0.4500000000000002,0.6000000000000001,0.32731200000000005
CCC(C)C(NC(=O)c1cn(CC)c2nc(C)ccc2c1=O)C(=O)OC,3.15,3.69,2.0423199999999992,1.58,0.92,2.35,<rdkit.Chem.rdchem.Mol object at 0x00000184B9A2A340>,0,1,1,0,0,0,0,1,2,0,0,0,0,0,0,0,1,0,2,0,0,0,1,2,0,2,2.1164639999999997,0.54,1.1076800000000007,1.5699999999999998,2.23,0.7999999999999998,1.0335360000000002
CCOC(=O)CNC(=O)c1cn(CC)c2nc(C)ccc2c1=O,2.07,2.37,1.0177199999999995,0.25,0.21,1.02,<rdkit.Chem.rdchem.Mol object at 0x00000184B9A2A3B0>,0,1,1,0,0,0,0,1,2,0,0,0,0,0,0,0,1,0,2,0,0,0,1,2,0,2,0.9735440000000001,0.30000000000000027,1.0522800000000003,1.8199999999999998,1.8599999999999999,1.0499999999999998,1.0964559999999999
CCn1cc(C(=O)NC(C(=O)OC)C(C)C)c(=O)c2ccc(C)nc21,3.61,3.2,1.6522199999999994,1.09,0.69,1.9,<rdkit.Chem.rdchem.Mol object at 0x00000184B9A2A420>,0,1,1,0,0,0,0,1,2,0,0,0,0,0,0,0,1,0,2,0,0,0,1,2,0,2,1.7064439999999998,0.4099999999999997,1.9577800000000005,2.5199999999999996,2.92,1.71,1.903556
COC(=O)N(OC)c1ccccc1COc1ccn(-c2ccc(Cl)cc2)n1,3.99,5.45,4.238900000000004,5.25,3.83,4.64,<rdkit.Chem.rdchem.Mol object at 0x00000184B9A2A490>,0,1,0,2,0,1,0,0,3,0,0,0,0,0,0,0,2,0,2,0,1,0,0,3,0,3,4.681780000000001,1.46,0.24890000000000345,1.2599999999999998,0.16000000000000014,0.6499999999999995,0.6917800000000005
Cc1c(CNc2ccccc2)cnc2nc(N)nc(N)c12,2.02,1.71,2.10972,0.84,2.24,1.92,<rdkit.Chem.rdchem.Mol object at 0x00000184B9A2A500>,0,0,0,1,0,0,2,1,3,0,0,0,0,0,0,0,0,0,3,0,3,0,1,3,0,3,1.763944,0.31000000000000005,0.0897199999999998,1.1800000000000002,0.2200000000000002,0.10000000000000009,0.25605600000000006
Cc1cc(C)cc(NCc2cnc3nc(N)nc(N)c3c2C)c1,2.11,2.8,2.72656,1.93,2.74,2.89,<rdkit.Chem.rdchem.Mol object at 0x00000184B9A2A570>,0,0,0,1,0,0,2,1,3,0,0,0,0,0,0,0,0,0,3,0,3,0,1,3,0,3,2.617312,0.69,0.6165600000000002,0.17999999999999994,0.6300000000000003,0.7800000000000002,0.5073120000000002
CC(=O)c1ccc(NCc2cnc3nc(N)nc(N)c3c2C)cc1,1.45,1.39,2.31232,0.52,1.9,1.66,<rdkit.Chem.rdchem.Mol object at 0x00000184B9A2A5E0>,0,0,0,1,1,0,2,1,3,0,0,0,0,0,0,0,0,0,3,0,3,0,1,3,0,3,1.556464,0.06000000000000005,0.8623200000000002,0.9299999999999999,0.44999999999999996,0.20999999999999996,0.10646400000000011
CC(=O)c1cccc(NCc2cnc3nc(N)nc(N)c3c2C)c1,1.46,1.39,2.31232,0.52,1.9,1.66,<rdkit.Chem.rdchem.Mol object at 0x00000184B9A2A650>,0,0,0,1,1,0,2,1,3,0,0,0,0,0,0,0,0,0,3,0,3,0,1,3,0,3,1.556464,0.07000000000000006,0.8523200000000002,0.94,0.43999999999999995,0.19999999999999996,0.0964640000000001
Cc1ccccc1NCc1cnc2nc(N)nc(N)c2c1C,1.98,2.25,2.41814,1.38,2.49,2.4,<rdkit.Chem.rdchem.Mol object at 0x00000184B9A2A6C0>,0,0,0,1,0,0,2,1,3,0,0,0,0,0,0,0,0,0,3,0,3,0,1,3,0,3,2.187628,0.27,0.4381400000000002,0.6000000000000001,0.5100000000000002,0.41999999999999993,0.20762800000000015
COc1ccccc1N1CCN(CCNC(C)=O)CC1,0.5,0.8,0.9533,0.8,0.79,1.13,<rdkit.Chem.rdchem.Mol object at 0x00000184B9A2A730>,0,1,0,1,0,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,1,1,0.89466,0.30000000000000004,0.45330000000000004,0.30000000000000004,0.29000000000000004,0.6299999999999999,0.39466
COc1ccccc1N1CCN(CCNC(=O)c2ccccc2)CC1,2.2,2.7,2.2472000000000003,2.7,2.0,2.79,<rdkit.Chem.rdchem.Mol object at 0x00000184B9A2A7A0>,0,1,0,2,0,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,3,1,2,2.4874400000000003,0.5,0.04720000000000013,0.5,0.20000000000000018,0.5899999999999999,0.28744000000000014
COc1ccccc1N1CCN(CCNC(=O)c2cccs2)CC1,2.0,2.52,2.3087,2.52,1.62,2.74,<rdkit.Chem.rdchem.Mol object at 0x00000184B9A2A810>,0,1,0,1,0,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,3,1,2,2.3417399999999997,0.52,0.3087,0.52,0.3799999999999999,0.7400000000000002,0.3417399999999997
COc1ccccc1N1CCN(CCNC(=O)c2ccco2)CC1,1.6,1.82,1.8402,2.07,0.85,2.19,<rdkit.Chem.rdchem.Mol object at 0x00000184B9A2A880>,0,1,0,1,0,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,3,1,2,1.7540399999999998,0.21999999999999997,0.24019999999999997,0.46999999999999975,0.7500000000000001,0.5899999999999999,0.15403999999999973
COc1ccccc1N1CCN(CCNC(=O)c2cccnc2)CC1,1.2,1.51,1.6422,1.51,1.0,1.64,<rdkit.Chem.rdchem.Mol object at 0x00000184B9A2A8F0>,0,1,0,1,0,0,0,1,3,0,0,0,0,0,0,0,1,0,1,0,1,0,0,3,1,2,1.46044,0.31000000000000005,0.44220000000000015,0.31000000000000005,0.19999999999999996,0.43999999999999995,0.26044
COc1ccccc1N1CCN(CCNC(=O)c2ccncn2)CC1,1.5,1.29,1.0371999999999997,0.65,0.82,1.44,<rdkit.Chem.rdchem.Mol object at 0x00000184B9A2A960>,0,1,0,1,0,0,0,1,4,0,0,0,0,0,0,0,1,0,2,0,1,0,0,3,1,2,1.04744,0.20999999999999996,0.4628000000000003,0.85,0.68,0.06000000000000005,0.4525600000000001
COc1ccccc1N1CCN(CCNC(=S)C2CCCCC2)CC1,3.7,3.4,3.3145000000000024,3.4,2.36,4.15,<rdkit.Chem.rdchem.Mol object at 0x00000184B9A2A9D0>,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,3,2,1,3.324900000000001,0.30000000000000027,0.38549999999999773,0.30000000000000027,1.3400000000000003,0.4500000000000002,0.3750999999999993
COc1ccccc1N1CCN(CCNC(=N)C2CCCCC2)CC1,3.4,1.71,2.9643700000000006,4.56,1.98,3.17,<rdkit.Chem.rdchem.Mol object at 0x00000184B9A2AA40>,0,0,0,1,0,0,0,2,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,3,2,1,2.876874,1.69,0.4356299999999993,1.1599999999999997,1.42,0.22999999999999998,0.523126
COc1ccccc1N1CCN(CCCCc2ccc(F)cc2)CC1,4.8,5.22,3.979200000000003,5.22,3.6,4.96,<rdkit.Chem.rdchem.Mol object at 0x00000184B9A2AAB0>,0,0,0,2,0,1,0,0,2,0,1,0,0,0,0,0,1,0,0,0,1,0,0,3,1,2,4.595840000000001,0.41999999999999993,0.8207999999999966,0.41999999999999993,1.1999999999999997,0.16000000000000014,0.204159999999999
COc1ccccc1N1CCN(CCC=Cc2ccc(F)cc2)CC1,4.7,5.0,4.059800000000004,5.0,3.52,4.51,<rdkit.Chem.rdchem.Mol object at 0x00000184B9A2AB20>,0,0,0,2,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,3,1,2,4.417960000000001,0.2999999999999998,0.6401999999999965,0.2999999999999998,1.1800000000000002,0.1900000000000004,0.2820399999999994
COc1ccccc1N1CCN(CCOCc2ccc(F)cc2)CC1,3.6,3.47,3.1731000000000016,3.47,2.57,3.59,<rdkit.Chem.rdchem.Mol object at 0x00000184B9A2AB90>,0,0,0,2,0,1,0,0,2,0,0,0,0,0,0,0,2,0,0,0,1,0,0,3,1,2,3.2546200000000005,0.1299999999999999,0.4268999999999985,0.1299999999999999,1.0300000000000002,0.010000000000000231,0.3453799999999996
